Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,15,3
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,2,0
Baystate Medical Center,Hampden,28,3
Baystate Noble Hospital,Hampden,0,0
Baystate Wing Hospital,Hampden,9,0
Berkshire Medical Center,Berkshire,0,0
Beth Israel Deaconess Hospital - Milton,Norfolk,11,2
Beth Israel Deaconess Hospital - Needham,Norfolk,9,2
Beth Israel Deaconess Hospital - Plymouth,Plymouth,45,3
Beth Israel Deaconess Medical Center,Suffolk,66,20
Beverly Hospital,Essex,24,3
Boston Childrens Hospital*,Suffolk,3,0
Boston Medical Center,Suffolk,78,20
Brigham and Womens - Faulkner,Suffolk,24,2
Brigham and Womens Hospital,Suffolk,59,10
Brockton Hospital,Plymouth,13,2
Cambridge Hospital,Middlesex,20,4
Cape Cod Hospital,Barnstable,4,2
Carney Hospital,Suffolk,26,8
Clinton Hospital,Worcester,0,0
Cooley Dickinson Hospital,Hampshire,16,5
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,9,3
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,4,1
Good Samaritan Medical Center,Plymouth,31,6
Harrington Hospital,Worcester,0,0
Health Alliance-Leominster,Worcester,14,5
Heywood Hospital,Worcester,2,1
Holy Family Hospital,Essex,10,2
Holyoke Hospital,Hampden,6,1
Lahey Hospital Burlington,Middlesex,27,9
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,27,7
Lowell General Hospital,Middlesex,24,11
Marlborough Hospital,Middlesex,10,3
Marthas Vineyard Hospital,Dukes,0,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,143,37
Melrose Wakefield Hospital,Middlesex,3,1
Mercy Medical Center,Hampden,12,3
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,20,10
MetroWest Medical Center Natick,Middlesex,10,1
Milford Regional Medical Center,Worcester,12,1
Morton Hospital,Bristol,10,2
Mount Auburn Hospital,Middlesex,32,7
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,34,5
North Shore Medical Center Salem,Essex,52,11
Norwood Hospital,Norfolk,9,0
Saint Vincent Hospital,Worcester,22,6
Saints Memorial Medical Center,Middlesex,0,0
South Shore Hospital,Norfolk,30,5
Southcoast Charlton Memorial Hospital,Bristol,52,12
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,7,3
St Lukes Hospital,Bristol,37,9
Sturdy Memorial Hospital,Bristol,26,3
Tobey Hospital,Bristol,19,4
Tufts Medical Center,Suffolk,40,16
UMass Memorial-Memorial Campus,Worcester,24,6
UMass Memorial-University Campus,Worcester,38,16
Winchester Hospital,Middlesex,12,0
