Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,7,0
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,2,0
Baystate Medical Center,Hampden,44,3
Baystate Noble Hospital,Hampden,2,0
Baystate Wing Hospital,Hampden,0,0
Berkshire Medical Center,Berkshire,4,0
Beth Israel Deaconess Hospital - Milton,Norfolk,12,1
Beth Israel Deaconess Hospital - Needham,Norfolk,9,3
Beth Israel Deaconess Hospital - Plymouth,Plymouth,51,4
Beth Israel Deaconess Medical Center,Suffolk,116,33
Beverly Hospital,Essex,30,3
Boston Childrens Hospital*,Suffolk,4,0
Boston Medical Center,Suffolk,71,18
Brigham and Womens - Faulkner,Suffolk,30,1
Brigham and Womens Hospital,Suffolk,64,20
Brockton Hospital,Plymouth,33,6
Cambridge Hospital,Middlesex,20,7
Cape Cod Hospital,Barnstable,6,2
Carney Hospital,Suffolk,34,10
Clinton Hospital,Worcester,2,0
Cooley Dickinson Hospital,Hampshire,14,5
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,14,2
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,4,1
Good Samaritan Medical Center,Plymouth,21,6
Harrington Hospital,Worcester,2,2
Health Alliance-Leominster,Worcester,14,3
Heywood Hospital,Worcester,9,2
Holy Family Hospital,Essex,17,3
Holyoke Hospital,Hampden,7,1
Lahey Hospital Burlington,Middlesex,48,18
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,36,5
Lowell General Hospital,Middlesex,38,10
Marlborough Hospital,Middlesex,19,6
Marthas Vineyard Hospital,Dukes,0,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,158,50
Melrose Wakefield Hospital,Middlesex,14,2
Mercy Medical Center,Hampden,16,3
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,26,9
MetroWest Medical Center Natick,Middlesex,6,2
Milford Regional Medical Center,Worcester,11,0
Morton Hospital,Bristol,23,3
Mount Auburn Hospital,Middlesex,28,9
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,43,6
North Shore Medical Center Salem,Essex,76,14
Norwood Hospital,Norfolk,13,3
Saint Vincent Hospital,Worcester,43,8
Saints Memorial Medical Center,Middlesex,0,0
South Shore Hospital,Norfolk,44,13
Southcoast Charlton Memorial Hospital,Bristol,84,16
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,16,7
St Lukes Hospital,Bristol,73,13
Sturdy Memorial Hospital,Bristol,20,3
Tobey Hospital,Bristol,15,1
Tufts Medical Center,Suffolk,56,19
UMass Memorial-Memorial Campus,Worcester,36,8
UMass Memorial-University Campus,Worcester,56,29
Winchester Hospital,Middlesex,16,1
