Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,10,0
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,2,1
Baystate Medical Center,Hampden,47,6
Baystate Noble Hospital,Hampden,0,0
Baystate Wing Hospital,Hampden,0,0
Berkshire Medical Center,Berkshire,3,0
Beth Israel Deaconess Hospital - Milton,Norfolk,17,3
Beth Israel Deaconess Hospital - Needham,Norfolk,6,3
Beth Israel Deaconess Hospital - Plymouth,Plymouth,44,5
Beth Israel Deaconess Medical Center,Suffolk,86,27
Beverly Hospital,Essex,32,7
Boston Childrens Hospital*,Suffolk,6,0
Boston Medical Center,Suffolk,79,18
Brigham and Womens - Faulkner,Suffolk,11,0
Brigham and Womens Hospital,Suffolk,59,21
Brockton Hospital,Plymouth,20,4
Cambridge Hospital,Middlesex,20,7
Cape Cod Hospital,Barnstable,8,3
Carney Hospital,Suffolk,38,9
Clinton Hospital,Worcester,2,0
Cooley Dickinson Hospital,Hampshire,19,5
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,5,2
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,9,1
Good Samaritan Medical Center,Plymouth,24,6
Harrington Hospital,Worcester,4,4
Health Alliance-Leominster,Worcester,19,6
Heywood Hospital,Worcester,11,2
Holy Family Hospital,Essex,15,3
Holyoke Hospital,Hampden,11,2
Lahey Hospital Burlington,Middlesex,54,17
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,33,7
Lowell General Hospital,Middlesex,29,11
Marlborough Hospital,Middlesex,30,6
Marthas Vineyard Hospital,Dukes,0,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,167,47
Melrose Wakefield Hospital,Middlesex,8,3
Mercy Medical Center,Hampden,16,2
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,26,9
MetroWest Medical Center Natick,Middlesex,9,2
Milford Regional Medical Center,Worcester,12,0
Morton Hospital,Bristol,23,5
Mount Auburn Hospital,Middlesex,28,6
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,52,6
North Shore Medical Center Salem,Essex,57,13
Norwood Hospital,Norfolk,14,2
Saint Vincent Hospital,Worcester,39,9
Saints Memorial Medical Center,Middlesex,0,0
South Shore Hospital,Norfolk,39,13
Southcoast Charlton Memorial Hospital,Bristol,70,15
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,15,7
St Lukes Hospital,Bristol,76,10
Sturdy Memorial Hospital,Bristol,23,4
Tobey Hospital,Bristol,24,4
Tufts Medical Center,Suffolk,53,20
UMass Memorial-Memorial Campus,Worcester,45,10
UMass Memorial-University Campus,Worcester,65,26
Winchester Hospital,Middlesex,23,2
