Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,12,2
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,3,0
Baystate Medical Center,Hampden,24,4
Baystate Noble Hospital,Hampden,0,0
Baystate Wing Hospital,Hampden,6,0
Berkshire Medical Center,Berkshire,0,0
Beth Israel Deaconess Hospital - Milton,Norfolk,6,1
Beth Israel Deaconess Hospital - Needham,Norfolk,5,2
Beth Israel Deaconess Hospital - Plymouth,Plymouth,26,4
Beth Israel Deaconess Medical Center,Suffolk,67,22
Beverly Hospital,Essex,18,3
Boston Childrens Hospital*,Suffolk,1,0
Boston Medical Center,Suffolk,69,11
Brigham and Womens - Faulkner,Suffolk,21,1
Brigham and Womens Hospital,Suffolk,44,9
Brockton Hospital,Plymouth,6,1
Cambridge Hospital,Middlesex,18,2
Cape Cod Hospital,Barnstable,6,2
Carney Hospital,Suffolk,26,11
Clinton Hospital,Worcester,1,0
Cooley Dickinson Hospital,Hampshire,10,4
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,7,1
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,8,2
Good Samaritan Medical Center,Plymouth,19,6
Harrington Hospital,Worcester,1,1
Health Alliance-Leominster,Worcester,12,5
Heywood Hospital,Worcester,5,1
Holy Family Hospital,Essex,9,2
Holyoke Hospital,Hampden,4,0
Lahey Hospital Burlington,Middlesex,29,10
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,23,1
Lowell General Hospital,Middlesex,24,9
Marlborough Hospital,Middlesex,5,2
Marthas Vineyard Hospital,Dukes,0,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,99,31
Melrose Wakefield Hospital,Middlesex,6,2
Mercy Medical Center,Hampden,10,1
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,21,6
MetroWest Medical Center Natick,Middlesex,6,1
Milford Regional Medical Center,Worcester,8,1
Morton Hospital,Bristol,8,1
Mount Auburn Hospital,Middlesex,15,6
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,34,2
North Shore Medical Center Salem,Essex,40,9
Norwood Hospital,Norfolk,8,0
Saint Vincent Hospital,Worcester,22,4
Saints Memorial Medical Center,Middlesex,0,0
South Shore Hospital,Norfolk,27,4
Southcoast Charlton Memorial Hospital,Bristol,57,11
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,6,3
St Lukes Hospital,Bristol,38,8
Sturdy Memorial Hospital,Bristol,17,2
Tobey Hospital,Bristol,10,2
Tufts Medical Center,Suffolk,39,14
UMass Memorial-Memorial Campus,Worcester,25,5
UMass Memorial-University Campus,Worcester,40,16
Winchester Hospital,Middlesex,18,1
