Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,9,0
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,4,0
Baystate Medical Center,Hampden,44,3
Baystate Noble Hospital,Hampden,1,0
Baystate Wing Hospital,Hampden,0,0
Berkshire Medical Center,Berkshire,3,0
Beth Israel Deaconess Hospital - Milton,Norfolk,11,1
Beth Israel Deaconess Hospital - Needham,Norfolk,14,2
Beth Israel Deaconess Hospital - Plymouth,Plymouth,36,5
Beth Israel Deaconess Medical Center,Suffolk,107,29
Beverly Hospital,Essex,27,4
Boston Childrens Hospital*,Suffolk,7,2
Boston Medical Center,Suffolk,74,17
Brigham and Womens - Faulkner,Suffolk,21,0
Brigham and Womens Hospital,Suffolk,66,18
Brockton Hospital,Plymouth,33,6
Cambridge Hospital,Middlesex,22,5
Cape Cod Hospital,Barnstable,5,3
Carney Hospital,Suffolk,31,10
Clinton Hospital,Worcester,4,0
Cooley Dickinson Hospital,Hampshire,21,4
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,5,2
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,5,1
Good Samaritan Medical Center,Plymouth,24,6
Harrington Hospital,Worcester,2,2
Health Alliance-Leominster,Worcester,17,6
Heywood Hospital,Worcester,9,2
Holy Family Hospital,Essex,16,4
Holyoke Hospital,Hampden,7,1
Lahey Hospital Burlington,Middlesex,49,18
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,44,8
Lowell General Hospital,Middlesex,37,10
Marlborough Hospital,Middlesex,27,8
Marthas Vineyard Hospital,Dukes,1,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,173,52
Melrose Wakefield Hospital,Middlesex,8,1
Mercy Medical Center,Hampden,16,2
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,26,10
MetroWest Medical Center Natick,Middlesex,7,2
Milford Regional Medical Center,Worcester,11,0
Morton Hospital,Bristol,21,4
Mount Auburn Hospital,Middlesex,27,5
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,43,4
North Shore Medical Center Salem,Essex,55,11
Norwood Hospital,Norfolk,11,1
Saint Vincent Hospital,Worcester,48,8
Saints Memorial Medical Center,Middlesex,0,0
South Shore Hospital,Norfolk,52,16
Southcoast Charlton Memorial Hospital,Bristol,83,20
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,18,7
St Lukes Hospital,Bristol,82,11
Sturdy Memorial Hospital,Bristol,21,3
Tobey Hospital,Bristol,33,3
Tufts Medical Center,Suffolk,52,19
UMass Memorial-Memorial Campus,Worcester,37,8
UMass Memorial-University Campus,Worcester,55,29
Winchester Hospital,Middlesex,22,0
