Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,9,0
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,5,0
Baystate Medical Center,Hampden,30,3
Baystate Noble Hospital,Hampden,0,0
Baystate Wing Hospital,Hampden,7,0
Berkshire Medical Center,Berkshire,4,0
Beth Israel Deaconess Hospital - Milton,Norfolk,11,2
Beth Israel Deaconess Hospital - Needham,Norfolk,11,2
Beth Israel Deaconess Hospital - Plymouth,Plymouth,45,6
Beth Israel Deaconess Medical Center,Suffolk,75,17
Beverly Hospital,Essex,19,3
Boston Childrens Hospital*,Suffolk,6,0
Boston Medical Center,Suffolk,72,15
Brigham and Womens - Faulkner,Suffolk,33,1
Brigham and Womens Hospital,Suffolk,61,16
Brockton Hospital,Plymouth,19,3
Cambridge Hospital,Middlesex,21,6
Cape Cod Hospital,Barnstable,5,2
Carney Hospital,Suffolk,30,11
Clinton Hospital,Worcester,0,0
Cooley Dickinson Hospital,Hampshire,12,4
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,7,1
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,6,1
Good Samaritan Medical Center,Plymouth,31,6
Harrington Hospital,Worcester,0,0
Health Alliance-Leominster,Worcester,16,5
Heywood Hospital,Worcester,6,1
Holy Family Hospital,Essex,14,4
Holyoke Hospital,Hampden,7,1
Lahey Hospital Burlington,Middlesex,37,14
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,30,5
Lowell General Hospital,Middlesex,31,11
Marlborough Hospital,Middlesex,18,4
Marthas Vineyard Hospital,Dukes,0,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,152,38
Melrose Wakefield Hospital,Middlesex,5,2
Mercy Medical Center,Hampden,8,1
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,27,7
MetroWest Medical Center Natick,Middlesex,6,1
Milford Regional Medical Center,Worcester,12,1
Morton Hospital,Bristol,14,2
Mount Auburn Hospital,Middlesex,21,2
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,32,4
North Shore Medical Center Salem,Essex,61,12
Norwood Hospital,Norfolk,7,1
Saint Vincent Hospital,Worcester,32,6
Saints Memorial Medical Center,Middlesex,0,0
South Shore Hospital,Norfolk,27,4
Southcoast Charlton Memorial Hospital,Bristol,81,19
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,10,5
St Lukes Hospital,Bristol,38,12
Sturdy Memorial Hospital,Bristol,31,4
Tobey Hospital,Bristol,17,4
Tufts Medical Center,Suffolk,44,17
UMass Memorial-Memorial Campus,Worcester,32,7
UMass Memorial-University Campus,Worcester,48,21
Winchester Hospital,Middlesex,14,1
