Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,15,2
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,6,0
Baystate Medical Center,Hampden,29,5
Baystate Noble Hospital,Hampden,0,0
Baystate Wing Hospital,Hampden,4,0
Berkshire Medical Center,Berkshire,0,0
Beth Israel Deaconess Hospital - Milton,Norfolk,10,2
Beth Israel Deaconess Hospital - Needham,Norfolk,15,4
Beth Israel Deaconess Hospital - Plymouth,Plymouth,38,6
Beth Israel Deaconess Medical Center,Suffolk,61,21
Beverly Hospital,Essex,18,6
Boston Childrens Hospital*,Suffolk,0,0
Boston Medical Center,Suffolk,53,11
Brigham and Womens - Faulkner,Suffolk,11,1
Brigham and Womens Hospital,Suffolk,45,9
Brockton Hospital,Plymouth,6,1
Cambridge Hospital,Middlesex,20,4
Cape Cod Hospital,Barnstable,6,4
Carney Hospital,Suffolk,24,8
Clinton Hospital,Worcester,1,0
Cooley Dickinson Hospital,Hampshire,11,4
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,1,0
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,9,2
Good Samaritan Medical Center,Plymouth,20,6
Harrington Hospital,Worcester,2,0
Health Alliance-Leominster,Worcester,8,3
Heywood Hospital,Worcester,2,1
Holy Family Hospital,Essex,9,3
Holyoke Hospital,Hampden,3,0
Lahey Hospital Burlington,Middlesex,36,7
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,26,4
Lowell General Hospital,Middlesex,15,5
Marlborough Hospital,Middlesex,6,2
Marthas Vineyard Hospital,Dukes,0,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,104,27
Melrose Wakefield Hospital,Middlesex,6,3
Mercy Medical Center,Hampden,9,1
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,21,8
MetroWest Medical Center Natick,Middlesex,6,2
Milford Regional Medical Center,Worcester,10,0
Morton Hospital,Bristol,7,1
Mount Auburn Hospital,Middlesex,20,6
Nantucket Cottage Hospital,Nantucket,1,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,29,2
North Shore Medical Center Salem,Essex,46,10
Norwood Hospital,Norfolk,6,0
Saint Vincent Hospital,Worcester,21,7
Saints Memorial Medical Center,Middlesex,1,0
South Shore Hospital,Norfolk,30,4
Southcoast Charlton Memorial Hospital,Bristol,46,12
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,3,1
St Lukes Hospital,Bristol,25,7
Sturdy Memorial Hospital,Bristol,26,3
Tobey Hospital,Bristol,12,2
Tufts Medical Center,Suffolk,32,15
UMass Memorial-Memorial Campus,Worcester,15,6
UMass Memorial-University Campus,Worcester,31,14
Winchester Hospital,Middlesex,9,1
