Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,9,0
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,3,0
Baystate Medical Center,Hampden,21,3
Baystate Noble Hospital,Hampden,0,0
Baystate Wing Hospital,Hampden,1,0
Berkshire Medical Center,Berkshire,1,0
Beth Israel Deaconess Hospital - Milton,Norfolk,10,0
Beth Israel Deaconess Hospital - Needham,Norfolk,11,2
Beth Israel Deaconess Hospital - Plymouth,Plymouth,26,3
Beth Israel Deaconess Medical Center,Suffolk,37,9
Beverly Hospital,Essex,16,2
Boston Childrens Hospital*,Suffolk,0,0
Boston Medical Center,Suffolk,58,13
Brigham and Womens - Faulkner,Suffolk,20,0
Brigham and Womens Hospital,Suffolk,41,7
Brockton Hospital,Plymouth,8,1
Cambridge Hospital,Middlesex,20,6
Cape Cod Hospital,Barnstable,4,0
Carney Hospital,Suffolk,19,5
Clinton Hospital,Worcester,1,0
Cooley Dickinson Hospital,Hampshire,7,3
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,3,0
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,6,1
Good Samaritan Medical Center,Plymouth,28,6
Harrington Hospital,Worcester,0,0
Health Alliance-Leominster,Worcester,7,3
Heywood Hospital,Worcester,3,2
Holy Family Hospital,Essex,9,3
Holyoke Hospital,Hampden,0,0
Lahey Hospital Burlington,Middlesex,21,3
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,28,5
Lowell General Hospital,Middlesex,17,2
Marlborough Hospital,Middlesex,5,3
Marthas Vineyard Hospital,Dukes,0,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,82,23
Melrose Wakefield Hospital,Middlesex,2,0
Mercy Medical Center,Hampden,5,0
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,20,2
MetroWest Medical Center Natick,Middlesex,8,1
Milford Regional Medical Center,Worcester,14,0
Morton Hospital,Bristol,5,1
Mount Auburn Hospital,Middlesex,15,4
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,23,3
North Shore Medical Center Salem,Essex,46,6
Norwood Hospital,Norfolk,3,0
Saint Vincent Hospital,Worcester,23,4
Saints Memorial Medical Center,Middlesex,0,0
South Shore Hospital,Norfolk,21,5
Southcoast Charlton Memorial Hospital,Bristol,66,13
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,5,1
St Lukes Hospital,Bristol,18,1
Sturdy Memorial Hospital,Bristol,14,0
Tobey Hospital,Plymouth,37,7
Tufts Medical Center,Suffolk,29,15
UMass Memorial-Memorial Campus,Worcester,14,2
UMass Memorial-University Campus,Worcester,21,10
Winchester Hospital,Middlesex,9,0
