Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,9,0
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,1,0
Baystate Medical Center,Hampden,45,7
Baystate Noble Hospital,Hampden,0,0
Baystate Wing Hospital,Hampden,0,0
Berkshire Medical Center,Berkshire,5,0
Beth Israel Deaconess Hospital - Milton,Norfolk,13,3
Beth Israel Deaconess Hospital - Needham,Norfolk,9,2
Beth Israel Deaconess Hospital - Plymouth,Plymouth,45,6
Beth Israel Deaconess Medical Center,Suffolk,77,20
Beverly Hospital,Essex,27,4
Boston Childrens Hospital*,Suffolk,5,0
Boston Medical Center,Suffolk,79,19
Brigham and Womens - Faulkner,Suffolk,22,2
Brigham and Womens Hospital,Suffolk,64,20
Brockton Hospital,Plymouth,18,4
Cambridge Hospital,Middlesex,20,6
Cape Cod Hospital,Barnstable,5,2
Carney Hospital,Suffolk,35,9
Clinton Hospital,Worcester,2,0
Cooley Dickinson Hospital,Hampshire,19,7
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,2,1
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,4,0
Good Samaritan Medical Center,Plymouth,27,6
Harrington Hospital,Worcester,3,1
Health Alliance-Leominster,Worcester,15,5
Heywood Hospital,Worcester,9,1
Holy Family Hospital,Essex,13,2
Holyoke Hospital,Hampden,10,0
Lahey Hospital Burlington,Middlesex,45,15
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,27,7
Lowell General Hospital,Middlesex,29,8
Marlborough Hospital,Middlesex,22,6
Marthas Vineyard Hospital,Dukes,0,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,169,42
Melrose Wakefield Hospital,Middlesex,7,1
Mercy Medical Center,Hampden,11,3
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,27,10
MetroWest Medical Center Natick,Middlesex,8,2
Milford Regional Medical Center,Worcester,13,0
Morton Hospital,Bristol,21,3
Mount Auburn Hospital,Middlesex,21,5
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,47,6
North Shore Medical Center Salem,Essex,56,11
Norwood Hospital,Norfolk,9,2
Saint Vincent Hospital,Worcester,31,4
Saints Memorial Medical Center,Middlesex,0,0
South Shore Hospital,Norfolk,33,9
Southcoast Charlton Memorial Hospital,Bristol,65,14
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,13,5
St Lukes Hospital,Bristol,69,11
Sturdy Memorial Hospital,Bristol,30,4
Tobey Hospital,Bristol,23,4
Tufts Medical Center,Suffolk,52,19
UMass Memorial-Memorial Campus,Worcester,43,7
UMass Memorial-University Campus,Worcester,62,24
Winchester Hospital,Middlesex,17,1
