Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,8,0
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,6,2
Baystate Medical Center,Hampden,29,4
Baystate Noble Hospital,Hampden,0,0
Baystate Wing Hospital,Hampden,6,0
Berkshire Medical Center,Berkshire,2,0
Beth Israel Deaconess Hospital - Milton,Norfolk,13,0
Beth Israel Deaconess Hospital - Needham,Norfolk,12,1
Beth Israel Deaconess Hospital - Plymouth,Plymouth,49,4
Beth Israel Deaconess Medical Center,Suffolk,85,24
Beverly Hospital,Essex,16,4
Boston Childrens Hospital*,Suffolk,3,0
Boston Medical Center,Suffolk,62,14
Brigham and Womens - Faulkner,Suffolk,26,3
Brigham and Womens Hospital,Suffolk,57,15
Brockton Hospital,Plymouth,15,4
Cambridge Hospital,Middlesex,24,7
Cape Cod Hospital,Barnstable,5,2
Carney Hospital,Suffolk,30,9
Clinton Hospital,Worcester,0,0
Cooley Dickinson Hospital,Hampshire,19,5
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,5,0
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,6,0
Good Samaritan Medical Center,Plymouth,22,6
Harrington Hospital,Worcester,2,2
Health Alliance-Leominster,Worcester,19,5
Heywood Hospital,Worcester,5,1
Holy Family Hospital,Essex,10,1
Holyoke Hospital,Hampden,8,1
Lahey Hospital Burlington,Middlesex,43,15
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,23,4
Lowell General Hospital,Middlesex,30,11
Marlborough Hospital,Middlesex,19,5
Marthas Vineyard Hospital,Dukes,1,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,168,44
Melrose Wakefield Hospital,Middlesex,5,2
Mercy Medical Center,Hampden,8,2
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,27,8
MetroWest Medical Center Natick,Middlesex,4,1
Milford Regional Medical Center,Worcester,12,0
Morton Hospital,Bristol,15,3
Mount Auburn Hospital,Middlesex,33,5
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,32,3
North Shore Medical Center Salem,Essex,56,11
Norwood Hospital,Norfolk,7,1
Saint Vincent Hospital,Worcester,32,8
Saints Memorial Medical Center,Middlesex,0,0
South Shore Hospital,Norfolk,37,6
Southcoast Charlton Memorial Hospital,Bristol,59,15
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,12,3
St Lukes Hospital,Bristol,43,11
Sturdy Memorial Hospital,Bristol,38,3
Tobey Hospital,Bristol,17,4
Tufts Medical Center,Suffolk,44,14
UMass Memorial-Memorial Campus,Worcester,31,5
UMass Memorial-University Campus,Worcester,58,22
Winchester Hospital,Middlesex,17,2
