Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,15,2
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,0,0
Baystate Medical Center,Hampden,27,5
Baystate Noble Hospital,Hampden,0,0
Baystate Wing Hospital,Hampden,9,0
Berkshire Medical Center,Berkshire,0,0
Beth Israel Deaconess Hospital - Milton,Norfolk,13,1
Beth Israel Deaconess Hospital - Needham,Norfolk,7,2
Beth Israel Deaconess Hospital - Plymouth,Plymouth,34,4
Beth Israel Deaconess Medical Center,Suffolk,66,19
Beverly Hospital,Essex,20,4
Boston Childrens Hospital*,Suffolk,3,1
Boston Medical Center,Suffolk,57,13
Brigham and Womens - Faulkner,Suffolk,18,0
Brigham and Womens Hospital,Suffolk,45,9
Brockton Hospital,Plymouth,6,1
Cambridge Hospital,Middlesex,14,3
Cape Cod Hospital,Barnstable,6,3
Carney Hospital,Suffolk,24,10
Clinton Hospital,Worcester,1,0
Cooley Dickinson Hospital,Hampshire,8,3
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,3,0
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,9,2
Good Samaritan Medical Center,Plymouth,20,6
Harrington Hospital,Worcester,2,0
Health Alliance-Leominster,Worcester,9,3
Heywood Hospital,Worcester,2,1
Holy Family Hospital,Essex,9,2
Holyoke Hospital,Hampden,4,0
Lahey Hospital Burlington,Middlesex,38,8
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,19,3
Lowell General Hospital,Middlesex,20,7
Marlborough Hospital,Middlesex,7,2
Marthas Vineyard Hospital,Dukes,0,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,115,30
Melrose Wakefield Hospital,Middlesex,5,3
Mercy Medical Center,Hampden,11,1
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,16,6
MetroWest Medical Center Natick,Middlesex,5,1
Milford Regional Medical Center,Worcester,10,0
Morton Hospital,Bristol,9,1
Mount Auburn Hospital,Middlesex,12,7
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,33,2
North Shore Medical Center Salem,Essex,28,9
Norwood Hospital,Norfolk,8,0
Saint Vincent Hospital,Worcester,27,6
Saints Memorial Medical Center,Middlesex,1,0
South Shore Hospital,Norfolk,32,4
Southcoast Charlton Memorial Hospital,Bristol,55,13
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,6,3
St Lukes Hospital,Bristol,38,7
Sturdy Memorial Hospital,Bristol,23,2
Tobey Hospital,Bristol,9,1
Tufts Medical Center,Suffolk,32,15
UMass Memorial-Memorial Campus,Worcester,13,4
UMass Memorial-University Campus,Worcester,27,15
Winchester Hospital,Middlesex,9,0
