Addison Gilbert Hospital,Essex,0,0
Anna Jaques Hospital,Essex,17,1
Athol Memorial Hospital,Worcester,0,0
Baystate Franklin Medical Center,Franklin,4,1
Baystate Medical Center,Hampden,25,5
Baystate Noble Hospital,Hampden,0,0
Baystate Wing Hospital,Hampden,4,0
Berkshire Medical Center,Berkshire,0,0
Beth Israel Deaconess Hospital - Milton,Norfolk,5,0
Beth Israel Deaconess Hospital - Needham,Norfolk,6,3
Beth Israel Deaconess Hospital - Plymouth,Plymouth,41,5
Beth Israel Deaconess Medical Center,Suffolk,63,22
Beverly Hospital,Essex,15,4
Boston Childrens Hospital*,Suffolk,0,0
Boston Medical Center,Suffolk,58,14
Brigham and Womens - Faulkner,Suffolk,17,1
Brigham and Womens Hospital,Suffolk,39,8
Brockton Hospital,Plymouth,15,1
Cambridge Hospital,Middlesex,18,4
Cape Cod Hospital,Barnstable,6,3
Carney Hospital,Suffolk,25,7
Clinton Hospital,Worcester,1,0
Cooley Dickinson Hospital,Hampshire,10,5
Dana Farber Cancer Institute*,Suffolk,0,0
Emerson Hospital,Middlesex,2,0
Fairview Hospital,Berkshire,0,0
Falmouth Hospital,Barnstable,6,3
Good Samaritan Medical Center,Plymouth,16,6
Harrington Hospital,Worcester,0,0
Health Alliance-Leominster,Worcester,11,1
Heywood Hospital,Worcester,4,1
Holy Family Hospital,Essex,11,3
Holyoke Hospital,Hampden,5,0
Lahey Hospital Burlington,Middlesex,34,9
Lahey Hospital Peabody,Essex,0,0
Lawrence General Hospital,Essex,28,7
Lowell General Hospital,Middlesex,17,6
Marlborough Hospital,Middlesex,4,2
Marthas Vineyard Hospital,Dukes,0,0
Massachusetts Eye and Ear Infirmary*,Suffolk,0,0
Massachusetts General Hospital,Suffolk,95,23
Melrose Wakefield Hospital,Middlesex,5,2
Mercy Medical Center,Hampden,10,1
Merrimack Valley Hospital,Essex,0,0
MetroWest Medical Center Framingham,Middlesex,18,7
MetroWest Medical Center Natick,Middlesex,6,1
Milford Regional Medical Center,Worcester,11,1
Morton Hospital,Bristol,6,2
Mount Auburn Hospital,Middlesex,19,7
Nantucket Cottage Hospital,Nantucket,0,0
Nashoba Valley Medical Center,Middlesex,0,0
New England Baptist Hospital,Suffolk,0,0
Newton-Wellesley Hospital,Middlesex,40,6
North Shore Medical Center Salem,Essex,50,7
Norwood Hospital,Norfolk,3,1
Saint Vincent Hospital,Worcester,21,6
Saints Memorial Medical Center,Middlesex,1,0
South Shore Hospital,Norfolk,28,3
Southcoast Charlton Memorial Hospital,Bristol,62,12
St Annes Hospital,Bristol,0,0
St Elizabeths Medical Center,Suffolk,4,0
St Lukes Hospital,Bristol,30,5
Sturdy Memorial Hospital,Bristol,23,2
Tobey Hospital,Bristol,13,3
Tufts Medical Center,Suffolk,30,15
UMass Memorial-Memorial Campus,Worcester,13,3
UMass Memorial-University Campus,Worcester,31,14
Winchester Hospital,Middlesex,19,1
